,ori_apr,apr,dataset,bug,repair_time,fl_time,pg_time,compile_time,pv_time,ncp,ntce,has_patch,insufficient_memory,filter_pass_all,filter_pass_file,insufficient_memory_2,vm_error,repeated_timeout_executions
39,simfix_1,simfix_1,defects4j,Time_14,9872.251000000018,13.783000000000001,0,4643.884000000025,4984.287999999999,7805,95769,yes,NO,NO,,YES,NO,NO
40,simfix_1,simfix_2,defects4j,Time_14,7832.060999999998,13.783000000000001,0,1059.900000000002,6528.082,1901,4240,0,NO,NO,,YES,NO,NO
41,simfix_1,simfix_3,defects4j,Time_14,4887.963000000021,13.783000000000001,0,4643.884000000025,0.0,7805,0,0,NO,NO,,YES,NO,NO
42,simfix_2,simfix_2,defects4j,Time_14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,simfix_1,simfix_1,defects4j,Time_15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,simfix_1,simfix_1,defects4j,Time_17,8856.823999999993,17.901,0,4683.167999999993,3896.916,4778,60206,0,NO,NO,,YES,NO,NO
45,simfix_1,simfix_2,defects4j,Time_17,7170.744000000004,17.901,0,6188.199000000003,705.8050000000007,6163,1948,0,NO,NO,,YES,NO,NO
46,simfix_1,simfix_3,defects4j,Time_17,6464.939000000004,17.901,0,6188.199000000003,0.0,6163,0,0,NO,NO,,YES,NO,NO
47,simfix_1,simfix_1,defects4j,Time_18,7164.348999999997,16.237,0,6874.304999999998,0.0,7101,0,0,NO,NO,,NO,NO,NO
48,simfix_1,simfix_2,defects4j,Time_18,7211.33799999999,16.237,0,6309.975999999991,611.3179999999999,6441,1972,0,NO,NO,,NO,NO,NO
49,simfix_1,simfix_3,defects4j,Time_18,7165.702999999998,16.237,0,6875.658999999998,0.0,7102,0,0,NO,NO,,NO,NO,NO
50,simfix_1,simfix_1,defects4j,Time_19,4638.4819999999845,16.246,0,4334.970999999984,75.61,4719,16881,yes,YES,NO,,NO,NO,NO
51,simfix_1,simfix_2,defects4j,Time_19,5022.203999999983,16.246,0,4334.970999999984,459.33199999999965,4719,5326,yes,YES,NO,,NO,NO,NO
52,simfix_1,simfix_3,defects4j,Time_19,4562.871999999984,16.246,0,4334.970999999984,0.0,4719,0,0,YES,NO,,NO,NO,NO
53,simfix_1,simfix_1,defects4j,Time_20,8769.020000000004,20.099,0,1441.9800000000002,7244.307999999999,1389,5212,0,YES,NO,,NO,NO,NO
54,simfix_1,simfix_2,defects4j,Time_20,2881.534000000006,20.099,0,1643.3100000000004,1155.492000000001,1586,4277,yes,YES,NO,,NO,NO,NO
55,simfix_1,simfix_3,defects4j,Time_20,1726.0420000000051,20.099,0,1643.3100000000004,0.0,1586,0,0,YES,NO,,NO,NO,NO
56,simfix_1,simfix_1,defects4j,Time_21,5314.2209999999895,21.46,0,4700.96699999999,365.46899999999994,4748,58425,yes,YES,NO,,NO,NO,NO
57,simfix_1,simfix_2,defects4j,Time_21,5447.313999999989,21.46,0,4700.96699999999,498.5619999999994,4748,6799,yes,YES,NO,,NO,NO,NO
58,simfix_1,simfix_3,defects4j,Time_21,4948.7519999999895,21.46,0,4700.96699999999,0.0,4748,0,0,YES,NO,,NO,NO,NO
59,simfix_1,simfix_1,defects4j,Time_22,5999.430999999995,18.391,0,5458.806999999995,252.0299999999999,5669,66555,yes,YES,NO,,NO,NO,NO
60,simfix_1,simfix_2,defects4j,Time_22,4869.998000000001,18.391,0,4210.521000000002,418.64099999999996,4453,6339,yes,YES,NO,,NO,NO,NO
61,simfix_1,simfix_3,defects4j,Time_22,5747.400999999995,18.391,0,5458.806999999995,0.0,5669,0,0,YES,NO,,NO,NO,NO
62,simfix_1,simfix_1,defects4j,Time_23,7187.426999999983,13.03,0,6867.581999999984,0.0,6789,0,0,NO,NO,,NO,NO,NO
63,simfix_1,simfix_2,defects4j,Time_23,7205.721999999982,13.03,0,6447.655999999982,438.22099999999966,6454,1751,0,NO,NO,,NO,NO,NO
64,simfix_1,simfix_3,defects4j,Time_23,7188.658999999983,13.03,0,6868.813999999984,0.0,6790,0,0,NO,NO,,NO,NO,NO
65,simfix_1,simfix_1,defects4j,Time_24,4116.030000000002,19.143,0,3552.7240000000015,432.1039999999999,3318,67052,yes,YES,NO,,NO,NO,NO
66,simfix_1,simfix_2,defects4j,Time_24,4143.085000000002,19.143,0,3552.7240000000015,459.15900000000045,3318,11294,yes,YES,NO,,NO,NO,NO
67,simfix_1,simfix_3,defects4j,Time_24,3683.9260000000017,19.143,0,3552.7240000000015,0.0,3318,0,0,YES,NO,,NO,NO,NO
68,simfix_1,simfix_1,defects4j,Time_25,7207.885999999979,17.788,0,5172.2689999999775,1748.238,5123,171881,0,NO,NO,,YES,NO,NO
69,simfix_1,simfix_2,defects4j,Time_25,7174.55299999999,17.788,0,6317.70399999999,569.4699999999993,6105,4860,0,NO,NO,,YES,NO,NO
70,simfix_1,simfix_3,defects4j,Time_25,6605.0829999999905,17.788,0,6317.70399999999,0.0,6105,0,0,NO,NO,,YES,NO,NO
71,simfix_1,simfix_1,defects4j,Time_26,4153.780999999994,15.508,0,3676.9399999999932,364.55399999999986,3328,58062,yes,YES,NO,,YES,NO,NO
72,simfix_1,simfix_2,defects4j,Time_26,3096.2999999999997,15.508,0,2633.1579999999994,379.335,2425,9991,yes,YES,NO,,YES,NO,NO
73,simfix_1,simfix_3,defects4j,Time_26,3789.2269999999935,15.508,0,3676.9399999999932,0.0,3328,0,0,YES,NO,,YES,NO,NO
74,simfix_1,simfix_1,defects4j,Time_27,7422.294999999996,17.186,0,4700.9359999999915,2570.797,4042,88899,0,NO,NO,,NO,NO,NO
75,simfix_1,simfix_2,defects4j,Time_27,7183.578999999994,17.186,0,6180.1089999999895,852.9079999999989,5583,1869,0,NO,NO,,NO,NO,NO
76,simfix_1,simfix_3,defects4j,Time_27,6330.670999999995,17.186,0,6180.1089999999895,0.0,5583,0,0,NO,NO,,NO,NO,NO
77,simfix_1,simfix_1,defects4j,Chart_2,3918.658999999998,17.173,0,3418.0649999999982,226.59000000000006,4470,47183,0,NO,NO,,NO,NO,NO
78,simfix_1,simfix_2,defects4j,Chart_2,3840.674999999998,17.173,0,3418.0649999999982,148.6060000000002,4470,1616,0,NO,NO,,NO,NO,NO
79,simfix_1,simfix_3,defects4j,Chart_2,3692.0689999999977,17.173,0,3418.0649999999982,0.0,4470,0,0,NO,NO,,NO,NO,NO
80,simfix_1,simfix_1,defects4j,Chart_4,7309.668000000002,16.786,0,3358.692000000005,3650.746,2944,233467,0,NO,NO,,YES,NO,NO
81,simfix_1,simfix_2,defects4j,Chart_4,7165.356999999984,16.786,0,5940.352999999986,924.7740000000003,4789,27434,0,NO,NO,,YES,NO,NO
82,simfix_1,simfix_3,defects4j,Chart_4,6240.582999999983,16.786,0,5940.352999999986,0.0,4789,0,0,NO,NO,,YES,NO,NO
83,simfix_1,simfix_1,defects4j,Chart_13,2005.1850000000052,21.2,0,1324.6310000000046,501.52999999999986,1655,38080,yes,YES,NO,,NO,NO,NO
84,simfix_1,simfix_2,defects4j,Chart_13,1675.3500000000054,21.2,0,1324.6310000000046,171.69500000000008,1655,2527,yes,YES,NO,,NO,NO,NO
85,simfix_1,simfix_3,defects4j,Chart_13,1503.6550000000054,21.2,0,1324.6310000000046,0.0,1655,0,0,YES,NO,,NO,NO,NO
86,simfix_1,simfix_1,defects4j,Chart_14,3613.4110000000005,19.559,0,3139.1870000000004,277.93699999999995,2868,44831,0,NO,NO,,NO,NO,NO
87,simfix_1,simfix_2,defects4j,Chart_14,4418.094000000002,19.559,0,3139.1870000000004,1082.6200000000013,2868,4244,0,NO,NO,,NO,NO,NO
88,simfix_1,simfix_3,defects4j,Chart_14,3335.4740000000006,19.559,0,3139.1870000000004,0.0,2868,0,0,NO,NO,,NO,NO,NO
89,simfix_1,simfix_1,defects4j,Chart_15,7780.422000000011,16.556,0,5490.85800000001,2044.0920000000012,4736,111689,yes,YES,NO,,NO,NO,NO
90,simfix_1,simfix_2,defects4j,Chart_15,6316.553000000012,16.556,0,5490.85800000001,580.223000000001,4736,3245,yes,YES,NO,,NO,NO,NO
91,simfix_1,simfix_3,defects4j,Chart_15,5736.330000000011,16.556,0,5490.85800000001,0.0,4736,0,0,YES,NO,,NO,NO,NO
92,simfix_1,simfix_1,defects4j,Chart_19,7265.428999999996,23.721,0,2343.5759999999977,4696.287,1850,141241,0,NO,NO,,NO,NO,NO
93,simfix_1,simfix_2,defects4j,Chart_19,7182.493000000005,23.721,0,4934.792000000008,2022.1349999999993,4038,3052,0,NO,NO,,NO,NO,NO
94,simfix_1,simfix_3,defects4j,Chart_19,5160.358000000006,23.721,0,4934.792000000008,0.0,4038,0,0,NO,NO,,NO,NO,NO
95,simfix_1,simfix_1,defects4j,Chart_23,7209.934999999995,16.393,0,5940.261999999995,1161.2879999999993,5417,110351,0,NO,NO,,NO,NO,NO
96,simfix_1,simfix_2,defects4j,Chart_23,7204.257999999984,16.393,0,6896.827999999984,199.0450000000002,6238,721,0,NO,NO,,NO,NO,NO
97,simfix_1,simfix_3,defects4j,Chart_23,7180.659999999983,16.393,0,7072.274999999982,0.0,6382,0,0,NO,NO,,NO,NO,NO
98,simfix_1,simfix_1,defects4j,Chart_26,7259.980999999998,24.124,0,4205.621999999992,2844.0130000000017,4171,60840,0,NO,NO,,NO,NO,NO
99,simfix_1,simfix_2,defects4j,Chart_26,7209.622000000011,24.124,0,5868.175000000007,1131.1010000000003,5637,13618,0,NO,NO,,NO,NO,NO
100,simfix_1,simfix_3,defects4j,Chart_26,6086.749000000011,24.124,0,5876.403000000007,0.0,5647,0,0,NO,NO,,NO,NO,NO
101,simfix_1,simfix_1,defects4j,Lang_1,2975.5000000000077,29.854,0,2783.7050000000077,87.05999999999999,3124,3824,0,NO,NO,,NO,NO,NO
102,simfix_1,simfix_2,defects4j,Lang_1,3001.9620000000077,29.854,0,2783.7050000000077,113.52200000000002,3124,408,0,NO,NO,,NO,NO,NO
103,simfix_1,simfix_3,defects4j,Lang_1,2888.440000000008,29.854,0,2783.7050000000077,0.0,3124,0,0,NO,NO,,NO,NO,NO
104,simfix_1,simfix_1,defects4j,Lang_2,2012.1939999999993,28.541,0,1900.236999999999,28.09500000000001,2292,1162,0,NO,NO,,NO,NO,NO
105,simfix_1,simfix_2,defects4j,Lang_2,2059.5989999999993,28.541,0,1900.236999999999,75.50000000000004,2292,281,0,NO,NO,,NO,NO,NO
106,simfix_1,simfix_3,defects4j,Lang_2,1984.0989999999993,28.541,0,1900.236999999999,0.0,2292,0,0,NO,NO,,NO,NO,NO
107,simfix_1,simfix_1,defects4j,Lang_3,560.058,22.253999999999998,0,517.8279999999997,31.803999999999988,717,1002,yes,YES,NO,,NO,NO,NO
108,simfix_1,simfix_2,defects4j,Lang_3,545.378,22.253999999999998,0,517.8279999999997,17.124000000000002,717,2344,yes,YES,NO,,NO,NO,NO
109,simfix_1,simfix_3,defects4j,Lang_3,528.254,22.253999999999998,0,517.8279999999997,0.0,717,0,0,YES,NO,,NO,NO,NO
110,simfix_1,simfix_1,defects4j,Lang_4,1759.724000000002,24.282,0,1590.9280000000017,85.195,2239,5959,0,NO,NO,,NO,NO,NO
111,simfix_1,simfix_2,defects4j,Lang_4,1720.409000000002,24.282,0,1590.9280000000017,45.879999999999995,2239,252,0,NO,NO,,NO,NO,NO
112,simfix_1,simfix_3,defects4j,Lang_4,1674.5290000000018,24.282,0,1590.9280000000017,0.0,2239,0,0,NO,NO,,NO,NO,NO
113,simfix_1,simfix_1,defects4j,Lang_5,2050.9489999999983,28.962,0,1910.5779999999984,56.17900000000003,2495,2744,0,NO,NO,,NO,NO,NO
114,simfix_1,simfix_2,defects4j,Lang_5,2078.2759999999985,28.962,0,1910.5779999999984,83.50599999999999,2495,399,0,NO,NO,,NO,NO,NO
115,simfix_1,simfix_3,defects4j,Lang_5,1994.7699999999984,28.962,0,1910.5779999999984,0.0,2495,0,0,NO,NO,,NO,NO,NO
116,simfix_1,simfix_1,defects4j,Lang_6,7203.508999999996,29.593,0,2169.7919999999954,4957.607000000001,1841,7940,0,YES,NO,,NO,NO,NO
117,simfix_1,simfix_2,defects4j,Lang_6,3545.9069999999965,29.593,0,2615.853999999997,853.9429999999999,2247,22670,yes,YES,NO,,NO,NO,NO
118,simfix_1,simfix_3,defects4j,Lang_6,2691.9639999999968,29.593,0,2615.853999999997,0.0,2247,0,0,YES,NO,,NO,NO,NO
119,simfix_1,simfix_1,defects4j,Lang_7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
120,simfix_1,simfix_1,defects4j,Lang_8,3510.747000000003,28.880000000000003,0,2232.588000000003,1167.9089999999999,2471,16389,yes,YES,NO,,NO,NO,NO
121,simfix_1,simfix_2,defects4j,Lang_8,2498.4790000000025,28.880000000000003,0,2237.1460000000025,146.85300000000012,2475,2517,yes,YES,NO,,NO,NO,NO
122,simfix_1,simfix_3,defects4j,Lang_8,2351.6260000000025,28.880000000000003,0,2237.1460000000025,0.0,2475,0,0,YES,NO,,NO,NO,NO
123,simfix_1,simfix_1,defects4j,Lang_9,6427.196000000002,30.278000000000002,0,2115.2960000000007,4210.597000000002,2577,9783,0,NO,NO,,NO,NO,NO
124,simfix_1,simfix_2,defects4j,Lang_9,2292.638,30.278000000000002,0,2115.2960000000007,76.03899999999994,2577,308,0,NO,NO,,NO,NO,NO
125,simfix_1,simfix_3,defects4j,Lang_9,2216.599,30.278000000000002,0,2115.2960000000007,0.0,2577,0,0,NO,NO,,NO,NO,NO
126,simfix_1,simfix_1,defects4j,Lang_10,6614.4100000000035,24.447,0,2136.313000000003,4388.022999999998,2216,9245,yes,YES,NO,,NO,NO,NO
127,simfix_1,simfix_2,defects4j,Lang_10,3627.169000000006,24.447,0,2136.313000000003,1400.7820000000004,2216,75522,yes,YES,NO,,NO,NO,NO
128,simfix_1,simfix_3,defects4j,Lang_10,2226.3870000000056,24.447,0,2136.313000000003,0.0,2216,0,0,YES,NO,,NO,NO,NO
129,simfix_1,simfix_1,defects4j,Lang_11,1935.0160000000017,30.436,0,1805.4250000000015,43.979999999999976,2361,1906,0,NO,NO,,NO,NO,NO
130,simfix_1,simfix_2,defects4j,Lang_11,1961.7420000000016,30.436,0,1805.4250000000015,70.70599999999997,2361,349,0,NO,NO,,NO,NO,NO
131,simfix_1,simfix_3,defects4j,Lang_11,1891.0360000000016,30.436,0,1805.4250000000015,0.0,2361,0,0,NO,NO,,NO,NO,NO
132,simfix_1,simfix_1,defects4j,Lang_12,1592.333000000001,21.326,0,1490.552000000001,18.937,1939,988,0,NO,NO,,NO,NO,NO
133,simfix_1,simfix_2,defects4j,Lang_12,1635.5320000000008,21.326,0,1490.552000000001,62.135999999999974,1939,586,0,NO,NO,,NO,NO,NO
134,simfix_1,simfix_3,defects4j,Lang_12,1573.3960000000009,21.326,0,1490.552000000001,0.0,1939,0,0,NO,NO,,NO,NO,NO
135,simfix_1,simfix_1,defects4j,Lang_13,1426.9049999999975,30.503,0,1351.2779999999975,2.907,1689,174,0,NO,NO,,NO,NO,NO
136,simfix_1,simfix_2,defects4j,Lang_13,1470.5409999999974,30.503,0,1351.2779999999975,46.54299999999998,1689,209,0,NO,NO,,NO,NO,NO
137,simfix_1,simfix_3,defects4j,Lang_13,1423.9979999999973,30.503,0,1351.2779999999975,0.0,1689,0,0,NO,NO,,NO,NO,NO
138,simfix_1,simfix_1,defects4j,Lang_15,2125.209000000002,24.365000000000002,0,1898.9900000000023,134.81999999999994,1953,9560,0,YES,NO,,NO,NO,NO
139,simfix_1,simfix_2,defects4j,Lang_15,2337.6579999999985,24.365000000000002,0,1568.0299999999993,684.0889999999998,1496,3499,yes,YES,NO,,NO,NO,NO
140,simfix_1,simfix_3,defects4j,Lang_15,1990.389000000002,24.365000000000002,0,1898.9900000000023,0.0,1953,0,0,YES,NO,,NO,NO,NO
141,simfix_1,simfix_1,defects4j,Lang_17,7641.1649999999845,16.033,0,348.94599999999997,7270.963,481,7055,0,NO,NO,,YES,NO,NO
142,simfix_1,simfix_2,defects4j,Lang_17,6259.569999999982,16.033,0,1732.4279999999999,4505.885999999998,2268,3994,0,NO,NO,,YES,NO,NO
143,simfix_1,simfix_3,defects4j,Lang_17,1753.6839999999845,16.033,0,1732.4279999999999,0.0,2268,0,0,NO,NO,,YES,NO,NO
144,simfix_1,simfix_1,defects4j,Lang_18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
145,simfix_1,simfix_1,defects4j,Lang_19,3265.614,17.357000000000003,0,479.2899999999999,2772.7200000000003,602,9584,yes,NO,NO,,YES,NO,NO
146,simfix_1,simfix_2,defects4j,Lang_19,7572.517999999995,17.357000000000003,0,739.9729999999998,6807.824,905,2309,0,NO,NO,,YES,NO,NO
147,simfix_1,simfix_3,defects4j,Lang_19,765.7489999999949,17.357000000000003,0,741.0279999999998,0.0,906,0,0,NO,NO,,YES,NO,NO
148,simfix_2,simfix_2,defects4j,Lang_19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
149,simfix_1,simfix_1,defects4j,Lang_22,7301.869000000001,20.627,0,86.21400000000001,7200.583,105,108,0,NO,NO,,NO,NO,NO
150,simfix_1,simfix_2,defects4j,Lang_22,2622.2720000000018,20.627,0,185.93200000000002,2421.2680000000005,222,206,0,NO,NO,,NO,NO,NO
151,simfix_1,simfix_3,defects4j,Lang_22,201.00400000000099,20.627,0,185.93200000000002,0.0,222,0,0,NO,NO,,NO,NO,NO
152,simfix_1,simfix_1,defects4j,Lang_23,4707.1389999999965,17.691000000000003,0,1902.0659999999975,2598.38,2445,7903,0,NO,NO,,YES,NO,NO
153,simfix_1,simfix_2,defects4j,Lang_23,2274.319999999996,17.691000000000003,0,1902.0659999999975,165.56100000000006,2445,445,0,NO,NO,,YES,NO,NO
154,simfix_1,simfix_3,defects4j,Lang_23,2108.7589999999964,17.691000000000003,0,1902.0659999999975,0.0,2445,0,0,NO,NO,,YES,NO,NO
155,simfix_1,simfix_1,defects4j,Lang_24,4293.573000000011,20.419,0,3885.7190000000096,336.8329999999999,3957,6069,yes,YES,NO,,NO,NO,NO
156,simfix_1,simfix_2,defects4j,Lang_24,4231.867000000011,20.419,0,3885.7190000000096,275.12700000000007,3957,2854,yes,YES,NO,,NO,NO,NO
157,simfix_1,simfix_3,defects4j,Lang_24,3956.740000000011,20.419,0,3885.7190000000096,0.0,3957,0,0,YES,NO,,NO,NO,NO
158,simfix_1,simfix_1,defects4j,Lang_26,631.8450000000001,17.691,0,549.4340000000002,58.949000000000005,567,1774,yes,YES,NO,,NO,NO,NO
159,simfix_1,simfix_2,defects4j,Lang_26,651.2960000000002,17.691,0,549.4340000000002,78.4,567,1853,yes,YES,NO,,NO,NO,NO
160,simfix_1,simfix_3,defects4j,Lang_26,572.8960000000002,17.691,0,549.4340000000002,0.0,567,0,0,YES,NO,,NO,NO,NO
161,simfix_1,simfix_1,defects4j,Lang_28,389.6229999999998,16.137,0,311.73299999999983,67.08799999999998,411,2215,yes,YES,NO,,NO,NO,NO
162,simfix_1,simfix_2,defects4j,Lang_28,573.7829999999999,16.137,0,312.3559999999998,249.059,412,1843,yes,YES,NO,,NO,NO,NO
163,simfix_1,simfix_3,defects4j,Lang_28,324.7239999999999,16.137,0,312.3559999999998,0.0,412,0,0,YES,NO,,NO,NO,NO
164,simfix_1,simfix_1,defects4j,Lang_30,4178.863999999999,18.878,0,4110.590999999999,0.0,2560,0,0,NO,NO,,NO,NO,NO
165,simfix_1,simfix_2,defects4j,Lang_30,4827.634999999999,18.878,0,4110.590999999999,648.7710000000003,2560,5860,0,NO,NO,,NO,NO,NO
166,simfix_1,simfix_3,defects4j,Lang_30,4178.863999999999,18.878,0,4110.590999999999,0.0,2560,0,0,NO,NO,,NO,NO,NO
167,simfix_1,simfix_1,defects4j,Lang_34,5055.3890000000065,19.818,0,3686.4190000000035,1276.0340000000017,3607,204677,0,NO,NO,,YES,NO,NO
168,simfix_1,simfix_2,defects4j,Lang_34,4804.465000000006,19.818,0,3686.4190000000035,1025.1100000000008,3607,54702,0,NO,NO,,YES,NO,NO
169,simfix_1,simfix_3,defects4j,Lang_34,3779.3550000000046,19.818,0,3686.4190000000035,0.0,3607,0,0,NO,NO,,YES,NO,NO
170,simfix_1,simfix_1,defects4j,Lang_36,-,-,-,-,-,-,-,-,-,-,-,-,-,-
171,simfix_1,simfix_1,defects4j,Lang_39,6951.578000000005,12.681000000000001,0,1399.9549999999997,5529.831000000002,1296,5493,yes,NO,NO,,NO,NO,NO
172,simfix_1,simfix_2,defects4j,Lang_39,2130.0590000000025,12.681000000000001,0,1399.9549999999997,708.3119999999999,1296,2081,yes,NO,NO,,NO,NO,NO
173,simfix_1,simfix_3,defects4j,Lang_39,1421.7470000000026,12.681000000000001,0,1399.9549999999997,0.0,1296,0,0,NO,NO,,NO,NO,NO
174,simfix_1,simfix_1,defects4j,Lang_47,5656.298999999996,16.766000000000002,0,5440.053999999997,183.23399999999998,5514,4446,yes,YES,NO,,YES,NO,NO
175,simfix_1,simfix_2,defects4j,Lang_47,4298.614,16.766000000000002,0,3998.7030000000004,273.7570000000001,4000,4112,yes,YES,NO,,YES,NO,NO
176,simfix_1,simfix_3,defects4j,Lang_47,5473.064999999996,16.766000000000002,0,5440.053999999997,0.0,5514,0,0,YES,NO,,YES,NO,NO
177,nopol_1,nopol_1,defects4j,Lang_48,83.25699999999999,15.577,83.25699999999999,0,0,0,0,0,NO,NO,,NO,-,NO
178,simfix_0,simfix_1,defects4j,Lang_48,62.203,16.593,0,43.496,5.476000000000001,74,1528,0,NO,NO,,NO,NO,NO
