,ori_apr,apr,dataset,bug,repair_time,fl_time,pg_time,compile_time,pv_time,ncp,ntce,has_patch,insufficient_memory,filter_pass_all,filter_pass_file,insufficient_memory_2,vm_error,repeated_timeout_executions
93,dynamoth_2,dynamoth_2,defects4j,Closure_3,54.584,98.871,14.469000000000008,0.958,40.114999999999995,1,7848,yes,NO,NO,,NO,-,NO
94,dynamoth_3,dynamoth_3,defects4j,Closure_3,54.005,98.871,12.89,1.241,41.115,1,7848,0,NO,YES,1_default.txt,NO,-,NO
95,simfix_1,simfix_1,defects4j,Closure_4,7211.840999999996,116.909,0,6927.184999999999,152.44299999999998,6254,6448,0,NO,NO,,NO,NO,NO
96,simfix_1,simfix_2,defects4j,Closure_4,7246.681999999998,116.909,0,5883.562999999999,1230.9060000000009,5349,3237,0,NO,NO,,NO,NO,NO
97,simfix_1,simfix_3,defects4j,Closure_4,7060.626999999997,116.909,0,6928.413999999999,0.0,6255,0,0,NO,NO,,NO,NO,NO
98,nopol_3,nopol_3,defects4j,Closure_5,46.722,104.964,6.041000000000004,1.099,40.681,1,7765,0,NO,YES,1_default.txt,NO,-,NO
99,simfix_1,simfix_1,defects4j,Closure_5,944.1239999999992,117.151,0,565.1919999999998,362.7999999999999,530,16284,yes,YES,NO,,NO,NO,NO
100,simfix_1,simfix_2,defects4j,Closure_5,674.0889999999994,117.151,0,565.1919999999998,92.76499999999999,530,7904,yes,YES,NO,,NO,NO,NO
101,simfix_1,simfix_3,defects4j,Closure_5,581.3239999999994,117.151,0,565.1919999999998,0.0,530,0,0,YES,NO,,NO,NO,NO
102,dynamoth_2,dynamoth_2,defects4j,Closure_5,43.166,104.964,8.499999999999993,1.02,34.666000000000004,1,7765,yes,NO,NO,,NO,-,NO
103,dynamoth_3,dynamoth_3,defects4j,Closure_5,40.85,104.964,7.457999999999998,0.831,33.392,1,7765,0,NO,YES,1_default.txt,NO,-,NO
104,simfix_1,simfix_1,defects4j,Closure_6,7108.150999999987,89.21000000000001,0,6871.872999999989,78.657,8919,9440,0,NO,NO,,NO,NO,NO
105,simfix_1,simfix_2,defects4j,Closure_6,7267.446999999993,89.21000000000001,0,6013.553999999995,1096.272,7512,4614,0,NO,NO,,NO,NO,NO
106,simfix_1,simfix_3,defects4j,Closure_6,7030.483999999987,89.21000000000001,0,6872.8629999999885,0.0,8920,0,0,NO,NO,,NO,NO,NO
107,simfix_1,simfix_1,defects4j,Closure_7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
108,tbar_2,tbar_1,defects4j,Closure_7,1040.878999999997,71.07600000000001,0,1012.9929999999988,19.705,1611,253,yes,NO,NO,,NO,NO,NO
109,tbar_2,tbar_2,defects4j,Closure_7,1311.3439999999966,71.07600000000001,0,1012.9929999999988,290.1699999999997,1611,9000,yes,NO,NO,,NO,NO,NO
110,tbar_2,tbar_3,defects4j,Closure_7,7214.415000000004,71.07600000000001,0,471.22999999999973,6735.004000000006,714,1809970,0,NO,NO,,NO,NO,NO
111,simfix_1,simfix_1,defects4j,Closure_8,7107.3579999999965,91.927,0,6236.170999999997,796.1419999999991,7601,27193,0,NO,NO,,NO,NO,NO
112,simfix_1,simfix_2,defects4j,Closure_8,7107.272999999995,91.927,0,6283.564999999994,748.6630000000001,7665,1526,0,NO,NO,,NO,NO,NO
113,simfix_1,simfix_3,defects4j,Closure_8,6358.609999999995,91.927,0,6283.564999999994,0.0,7665,0,0,NO,NO,,NO,NO,NO
114,tbar_2,tbar_1,defects4j,Closure_8,7195.462000000013,91.134,0,5288.496000000016,1870.4359999999974,7668,134710,0,NO,NO,,YES,NO,NO
115,tbar_2,tbar_2,defects4j,Closure_8,7201.0120000000115,91.134,0,6063.899000000014,1100.5829999999971,8791,2665,0,NO,NO,,YES,NO,NO
116,tbar_2,tbar_3,defects4j,Closure_8,7231.442000000004,91.134,0,505.9320000000003,6688.980000000002,734,1726866,0,NO,NO,,YES,NO,NO
117,dynamoth_2,dynamoth_2,defects4j,Closure_8,54.966,80.688,8.198,1.385,46.768,1,7641,yes,NO,NO,,NO,-,NO
118,dynamoth_3,dynamoth_3,defects4j,Closure_8,48.961,80.688,9.100000000000001,1.364,39.861,1,7641,0,NO,YES,1_default.txt,NO,-,NO
119,simfix_1,simfix_1,defects4j,Closure_9,7112.046000000014,82.819,0,6936.618000000013,23.322,8224,426,0,NO,NO,,NO,NO,NO
120,simfix_1,simfix_2,defects4j,Closure_9,7215.253000000021,82.819,0,6808.94600000002,254.2009999999997,8071,1294,0,NO,NO,,NO,NO,NO
121,simfix_1,simfix_3,defects4j,Closure_9,7089.479000000014,82.819,0,6937.373000000013,0.0,8225,0,0,NO,NO,,NO,NO,NO
122,tbar_2,tbar_1,defects4j,Closure_9,7201.790999999994,82.542,0,7050.402999999994,106.11799999999991,8911,1552,0,NO,NO,,NO,NO,NO
123,tbar_2,tbar_2,defects4j,Closure_9,7203.987999999998,82.542,0,6708.722,449.9959999999983,8497,3109,0,NO,NO,,NO,NO,NO
124,tbar_2,tbar_3,defects4j,Closure_9,7242.278999999996,82.542,0,434.83899999999966,6762.169999999996,632,1726188,0,NO,NO,,NO,NO,NO
125,simfix_1,simfix_1,defects4j,Closure_10,7099.445999999999,86.463,0,5975.342999999999,1029.5050000000003,8389,25187,0,NO,NO,,NO,NO,NO
126,simfix_1,simfix_2,defects4j,Closure_10,7204.329999999998,86.463,0,5830.102999999998,1279.6290000000001,8195,40160,0,NO,NO,,NO,NO,NO
127,simfix_1,simfix_3,defects4j,Closure_10,6070.691999999999,86.463,0,5976.093999999999,0.0,8390,0,0,NO,NO,,NO,NO,NO
128,tbar_2,tbar_1,defects4j,Closure_10,1485.4719999999968,86.463,0,932.2880000000014,541.7320000000001,1173,72839,yes,NO,NO,,NO,NO,NO
129,tbar_2,tbar_2,defects4j,Closure_10,1301.8919999999964,86.463,0,932.2880000000014,358.1519999999998,1173,38560,yes,NO,NO,,NO,NO,NO
130,tbar_2,tbar_3,defects4j,Closure_10,7224.876999999999,86.463,0,256.38899999999984,6957.036000000003,273,1076676,0,NO,NO,,NO,NO,NO
131,dynamoth_2,dynamoth_2,defects4j,Closure_10,94.038,75.223,22.047999999999988,1.679,71.99000000000001,1,7636,yes,NO,NO,,NO,-,NO
132,dynamoth_3,dynamoth_3,defects4j,Closure_10,53.446,75.223,11.027999999999999,1.256,42.418,1,7636,0,NO,YES,1_default.txt,NO,-,NO
133,simfix_1,simfix_1,defects4j,Closure_11,7308.887000000039,115.241,0,7243.7600000000375,0.0,5152,0,0,YES,NO,,NO,NO,NO
134,simfix_1,simfix_2,defects4j,Closure_11,6603.035000000037,115.241,0,5582.848000000036,959.8849999999998,5133,9672,yes,YES,NO,,NO,NO,NO
135,simfix_1,simfix_3,defects4j,Closure_11,7308.887000000039,115.241,0,7243.7600000000375,0.0,5152,0,0,YES,NO,,NO,NO,NO
136,tbar_2,tbar_1,defects4j,Closure_11,7201.047999999979,113.156,0,7153.261999999978,0.0,10062,0,0,NO,NO,,NO,NO,NO
137,tbar_2,tbar_2,defects4j,Closure_11,7212.450999999985,113.156,0,5534.3349999999755,1630.3300000000074,7753,5538,0,NO,NO,,NO,NO,NO
138,tbar_2,tbar_3,defects4j,Closure_11,7242.236000000003,113.156,0,501.3589999999994,6693.091000000002,729,1724380,0,NO,NO,,NO,NO,NO
139,simfix_1,simfix_1,defects4j,Closure_12,7102.067000000017,124.96100000000001,0,6495.720000000014,529.4109999999998,5437,23380,0,NO,NO,,NO,NO,NO
140,simfix_1,simfix_2,defects4j,Closure_12,7207.201000000013,124.96100000000001,0,6354.214000000011,776.0509999999988,5286,1047,0,NO,NO,,NO,NO,NO
141,simfix_1,simfix_3,defects4j,Closure_12,6573.572000000017,124.96100000000001,0,6496.636000000014,0.0,5438,0,0,NO,NO,,NO,NO,NO
142,tbar_2,tbar_1,defects4j,Closure_12,7193.429,123.43100000000001,0,5220.525999999995,1939.635000000001,4946,110037,0,NO,NO,,NO,NO,NO
143,tbar_2,tbar_2,defects4j,Closure_12,7201.431000000002,123.43100000000001,0,5880.493999999998,1287.6690000000015,5494,1960,0,NO,NO,,NO,NO,NO
144,tbar_2,tbar_3,defects4j,Closure_12,7231.349000000003,123.43100000000001,0,247.59400000000005,6950.486999999999,278,1025595,0,NO,NO,,NO,NO,NO
145,dynamoth_2,dynamoth_2,defects4j,Closure_12,50.948,113.001,10.851999999999997,0.929,40.096000000000004,1,7597,yes,NO,NO,,NO,-,NO
146,dynamoth_3,dynamoth_3,defects4j,Closure_12,50.445,113.001,10.095000000000006,1.044,40.349999999999994,1,7597,0,NO,YES,1_default.txt,NO,-,NO
147,simfix_1,simfix_1,defects4j,Closure_13,7060.442999999999,129.559,0,6016.606,965.4960000000003,5173,25148,0,NO,NO,,NO,NO,NO
148,simfix_1,simfix_2,defects4j,Closure_13,7089.2339999999995,129.559,0,6017.775,993.1180000000004,5174,1106,0,NO,NO,,NO,NO,NO
149,simfix_1,simfix_3,defects4j,Closure_13,6096.115999999999,129.559,0,6017.775,0.0,5174,0,0,NO,NO,,NO,NO,NO
150,tbar_2,tbar_1,defects4j,Closure_13,8461.279000000002,126.77199999999999,0,1814.1769999999974,6611.762,2624,137004,0,NO,NO,,YES,NO,NO
151,tbar_2,tbar_2,defects4j,Closure_13,7201.037000000039,126.77199999999999,0,5262.604000000033,1903.0930000000014,8139,2570,0,NO,NO,,YES,NO,NO
152,tbar_2,tbar_3,defects4j,Closure_13,7230.563000000006,126.77199999999999,0,438.8039999999993,6756.419000000002,646,1563540,0,NO,NO,,YES,NO,NO
153,dynamoth_2,dynamoth_2,defects4j,Closure_13,110.439,116.538,69.603,1.204,40.836,1,7590,yes,NO,NO,,NO,-,NO
154,dynamoth_3,dynamoth_3,defects4j,Closure_13,116.87700000000001,116.538,71.417,1.339,45.46,1,7590,0,NO,YES,1_default.txt,NO,-,NO
155,simfix_1,simfix_1,defects4j,Closure_14,592.4939999999998,138.07,0,578.2629999999996,2.411,382,56,yes,NO,NO,,NO,NO,NO
156,simfix_1,simfix_2,defects4j,Closure_14,779.9079999999997,138.07,0,578.2629999999996,189.825,382,8091,yes,NO,NO,,NO,NO,NO
157,simfix_1,simfix_3,defects4j,Closure_14,590.0829999999997,138.07,0,578.2629999999996,0.0,382,0,0,NO,NO,,NO,NO,NO
158,tbar_2,tbar_1,defects4j,Closure_14,7191.737999999969,135.831,0,6120.86799999997,1042.496,5912,44249,0,NO,NO,,NO,NO,NO
159,tbar_2,tbar_2,defects4j,Closure_14,7201.946999999974,135.831,0,5740.170999999976,1433.4019999999996,5570,7209,0,NO,NO,,NO,NO,NO
160,tbar_2,tbar_3,defects4j,Closure_14,7240.542999999994,135.831,0,308.33899999999977,6903.829999999995,350,1327200,0,NO,NO,,NO,NO,NO
161,simfix_1,simfix_1,defects4j,Closure_15,7068.043999999976,118.12899999999999,0,6316.622999999978,656.6959999999998,5830,24351,0,NO,NO,,NO,NO,NO
162,simfix_1,simfix_2,defects4j,Closure_15,7186.771999999976,118.12899999999999,0,6317.8179999999775,774.2289999999999,5831,1145,0,NO,NO,,NO,NO,NO
163,simfix_1,simfix_3,defects4j,Closure_15,6412.542999999976,118.12899999999999,0,6317.8179999999775,0.0,5831,0,0,NO,NO,,NO,NO,NO
164,tbar_2,tbar_1,defects4j,Closure_15,7192.496999999993,117.216,0,5206.704999999998,1947.4940000000004,6823,151487,0,NO,NO,,YES,NO,NO
165,tbar_2,tbar_2,defects4j,Closure_15,7200.81499999999,117.216,0,5817.4109999999955,1345.1059999999995,7605,55506,0,NO,NO,,YES,NO,NO
166,tbar_2,tbar_3,defects4j,Closure_15,7253.761999999998,117.216,0,250.10800000000006,6965.3560000000025,281,1151856,0,NO,NO,,YES,NO,NO
167,dynamoth_2,dynamoth_2,defects4j,Closure_15,106.066,105.74,28.557999999999993,1.308,77.50800000000001,1,7578,yes,NO,NO,,NO,-,NO
168,dynamoth_3,dynamoth_3,defects4j,Closure_15,97.18900000000001,105.74,23.455000000000013,1.488,73.734,1,7578,0,NO,YES,1_default.txt,NO,-,NO
169,simfix_1,simfix_1,defects4j,Closure_16,7135.697999999986,113.145,0,6735.633999999985,321.82900000000024,5840,14333,0,YES,NO,,NO,NO,NO
170,simfix_1,simfix_2,defects4j,Closure_16,1440.4000000000003,113.145,0,1155.5180000000003,267.373,957,7992,yes,YES,NO,,NO,NO,NO
171,simfix_1,simfix_3,defects4j,Closure_16,6815.398999999985,113.145,0,6737.163999999984,0.0,5841,0,0,YES,NO,,NO,NO,NO
172,simfix_1,simfix_1,defects4j,Closure_17,7225.690999999997,138.966,0,7106.489999999996,0.0,6780,0,0,NO,NO,,NO,NO,NO
173,simfix_1,simfix_2,defects4j,Closure_17,7225.480000000005,138.966,0,6299.239000000003,807.0400000000008,6015,1158,0,NO,NO,,NO,NO,NO
174,simfix_1,simfix_3,defects4j,Closure_17,7225.690999999997,138.966,0,7106.489999999996,0.0,6780,0,0,NO,NO,,NO,NO,NO
175,dynamoth_2,dynamoth_2,defects4j,Closure_17,63.955999999999996,125.859,20.767999999999994,1.319,43.188,1,7576,yes,NO,NO,,NO,-,NO
176,dynamoth_3,dynamoth_3,defects4j,Closure_17,98.37299999999999,125.859,29.320999999999998,1.609,69.05199999999999,1,7576,0,NO,YES,1_default.txt,NO,-,NO
177,simfix_1,simfix_1,defects4j,Closure_18,5982.804999999996,113.998,0,5633.946999999994,285.267,5384,14182,yes,YES,NO,,NO,NO,NO
178,simfix_1,simfix_2,defects4j,Closure_18,7582.186999999994,113.998,0,6637.008999999993,719.0469999999993,5389,1077,0,YES,NO,,NO,NO,NO
179,simfix_1,simfix_3,defects4j,Closure_18,7612.286999999995,113.998,0,7386.155999999993,0.0,5392,0,0,YES,NO,,NO,NO,NO
